age,education.num,occupation,sex,income
56,14,Prof-specialty,Male,>50K
32,10,Prof-specialty,Male,<=50K
24,10,?,Male,<=50K
26,9,Craft-repair,Male,<=50K
25,12,Adm-clerical,Female,>50K
23,10,Adm-clerical,Female,<=50K
23,10,Tech-support,Male,<=50K
54,10,Adm-clerical,Male,<=50K
28,10,Exec-managerial,Female,<=50K
35,13,Sales,Male,>50K
30,10,Prof-specialty,Male,>50K
23,8,Craft-repair,Male,<=50K
42,10,Tech-support,Male,>50K
72,6,Adm-clerical,Female,<=50K
21,9,Machine-op-inspct,Male,<=50K
37,13,Craft-repair,Male,<=50K
54,9,Other-service,Female,<=50K
32,13,Prof-specialty,Male,<=50K
65,10,Adm-clerical,Female,<=50K
22,13,Machine-op-inspct,Male,<=50K
52,13,Exec-managerial,Male,>50K
65,6,Sales,Female,<=50K
33,9,Other-service,Female,<=50K
27,10,Adm-clerical,Female,<=50K
34,9,Other-service,Male,<=50K
53,9,Sales,Male,<=50K
23,6,Craft-repair,Male,<=50K
43,16,Prof-specialty,Female,>50K
26,9,Handlers-cleaners,Male,<=50K
60,13,Exec-managerial,Male,>50K
33,9,Adm-clerical,Female,<=50K
29,10,Transport-moving,Male,<=50K
54,16,Exec-managerial,Female,>50K
41,4,Farming-fishing,Male,<=50K
63,10,Exec-managerial,Male,<=50K
31,9,Adm-clerical,Female,<=50K
23,13,Sales,Female,<=50K
31,10,Transport-moving,Male,<=50K
41,15,Prof-specialty,Male,>50K
51,9,Transport-moving,Male,>50K
59,10,Craft-repair,Male,>50K
23,10,Prof-specialty,Female,<=50K
24,10,Exec-managerial,Male,<=50K
67,9,Prof-specialty,Female,<=50K
65,9,?,Female,<=50K
47,13,Prof-specialty,Male,>50K
21,9,Craft-repair,Male,<=50K
38,4,Farming-fishing,Male,<=50K
55,13,Prof-specialty,Female,<=50K
24,9,Other-service,Female,>50K
24,9,Protective-serv,Male,<=50K
19,9,Other-service,Male,<=50K
32,9,Craft-repair,Male,<=50K
63,10,Exec-managerial,Male,>50K
18,10,Sales,Female,<=50K
36,10,Transport-moving,Male,<=50K
57,10,Protective-serv,Male,<=50K
48,9,Craft-repair,Male,<=50K
25,10,Exec-managerial,Male,<=50K
48,8,Exec-managerial,Male,<=50K
20,10,Sales,Female,<=50K
74,9,Sales,Male,<=50K
44,9,Exec-managerial,Female,<=50K
26,10,Machine-op-inspct,Female,<=50K
54,9,Farming-fishing,Male,<=50K
39,9,Handlers-cleaners,Male,>50K
18,6,Other-service,Female,<=50K
32,14,Prof-specialty,Female,<=50K
24,10,Other-service,Male,<=50K
19,5,Prof-specialty,Male,<=50K
28,9,Machine-op-inspct,Male,<=50K
28,9,Handlers-cleaners,Male,<=50K
49,9,Craft-repair,Male,<=50K
50,13,Craft-repair,Male,<=50K
63,9,Machine-op-inspct,Female,<=50K
58,9,Farming-fishing,Male,<=50K
68,9,Other-service,Female,<=50K
41,10,Exec-managerial,Male,>50K
21,9,?,Female,<=50K
24,13,Prof-specialty,Male,<=50K
50,13,Exec-managerial,Female,<=50K
47,10,Other-service,Female,<=50K
54,9,Other-service,Female,<=50K
28,13,Adm-clerical,Female,<=50K
26,14,Prof-specialty,Female,<=50K
35,13,Exec-managerial,Male,<=50K
39,9,Adm-clerical,Female,<=50K
46,13,Sales,Male,>50K
41,10,Adm-clerical,Female,<=50K
57,9,Craft-repair,Male,<=50K
32,9,Handlers-cleaners,Male,<=50K
41,12,Exec-managerial,Male,>50K
55,9,Craft-repair,Male,>50K
41,11,?,Male,<=50K
22,9,Other-service,Female,<=50K
33,9,Adm-clerical,Male,<=50K
57,10,Sales,Female,<=50K
40,9,Craft-repair,Male,<=50K
48,10,Handlers-cleaners,Female,<=50K
38,10,Exec-managerial,Female,<=50K
26,13,Prof-specialty,Female,<=50K
24,9,Machine-op-inspct,Male,<=50K
35,9,Other-service,Female,<=50K
42,9,Machine-op-inspct,Male,<=50K
37,9,Adm-clerical,Female,>50K
37,9,Exec-managerial,Female,<=50K
28,14,Exec-managerial,Female,<=50K
22,9,Craft-repair,Male,<=50K
24,7,Adm-clerical,Female,<=50K
45,10,Adm-clerical,Male,>50K
29,9,Craft-repair,Male,>50K
23,10,Adm-clerical,Female,<=50K
24,13,Exec-managerial,Male,<=50K
25,12,Prof-specialty,Female,<=50K
58,9,Sales,Female,<=50K
28,11,Sales,Male,<=50K
58,9,Sales,Female,>50K
18,7,Other-service,Male,<=50K
59,4,Protective-serv,Male,<=50K
39,9,Adm-clerical,Female,<=50K
53,10,Sales,Male,>50K
54,15,Prof-specialty,Female,<=50K
51,9,Transport-moving,Male,>50K
42,9,Protective-serv,Male,>50K
36,10,Adm-clerical,Female,<=50K
37,10,Adm-clerical,Female,<=50K
32,10,Handlers-cleaners,Male,<=50K
38,9,Tech-support,Male,<=50K
19,9,Adm-clerical,Female,<=50K
55,13,Prof-specialty,Female,<=50K
30,9,Craft-repair,Male,<=50K
27,10,Prof-specialty,Male,>50K
65,9,?,Male,<=50K
44,13,Exec-managerial,Female,<=50K
23,3,?,Male,<=50K
32,13,Machine-op-inspct,Male,<=50K
60,9,Other-service,Female,<=50K
28,9,Machine-op-inspct,Male,<=50K
44,9,Exec-managerial,Male,<=50K
29,9,Handlers-cleaners,Male,<=50K
57,9,Craft-repair,Male,<=50K
41,10,Transport-moving,Male,<=50K
34,7,Transport-moving,Male,<=50K
44,10,Exec-managerial,Female,<=50K
44,13,Transport-moving,Male,<=50K
57,2,Handlers-cleaners,Male,<=50K
37,13,Prof-specialty,Male,<=50K
35,13,Prof-specialty,Male,>50K
27,10,Exec-managerial,Male,<=50K
28,13,?,Male,<=50K
37,16,Prof-specialty,Male,<=50K
18,10,Other-service,Male,<=50K
24,4,Tech-support,Female,<=50K
53,8,Adm-clerical,Female,<=50K
54,10,Machine-op-inspct,Male,<=50K
22,10,Prof-specialty,Female,<=50K
44,6,Adm-clerical,Female,<=50K
43,10,Exec-managerial,Female,<=50K
58,13,Prof-specialty,Female,>50K
59,13,Prof-specialty,Female,>50K
31,13,Exec-managerial,Male,>50K
35,9,Machine-op-inspct,Male,<=50K
17,6,Sales,Female,<=50K
45,10,Prof-specialty,Female,<=50K
40,10,Handlers-cleaners,Male,<=50K
35,9,Handlers-cleaners,Male,<=50K
25,13,Tech-support,Male,<=50K
58,9,Handlers-cleaners,Male,<=50K
39,10,Handlers-cleaners,Male,>50K
69,2,?,Male,<=50K
23,9,Exec-managerial,Male,<=50K
32,13,Prof-specialty,Female,<=50K
48,12,Transport-moving,Male,<=50K
41,13,Handlers-cleaners,Male,<=50K
74,5,Craft-repair,Male,<=50K
43,13,Prof-specialty,Male,>50K
24,13,Armed-Forces,Male,<=50K
58,10,Adm-clerical,Female,<=50K
54,14,Prof-specialty,Male,>50K
60,4,Craft-repair,Male,<=50K
28,10,Farming-fishing,Male,<=50K
41,9,Transport-moving,Male,>50K
62,10,?,Male,>50K
27,10,Adm-clerical,Male,<=50K
30,10,Other-service,Female,<=50K
63,13,Craft-repair,Male,<=50K
34,9,Transport-moving,Male,<=50K
20,5,?,Male,<=50K
51,9,Protective-serv,Male,<=50K
21,6,Other-service,Male,<=50K
50,9,Craft-repair,Male,>50K
43,9,Machine-op-inspct,Male,<=50K
19,9,Adm-clerical,Female,<=50K
20,9,?,Male,<=50K
17,8,Other-service,Female,<=50K
47,12,Transport-moving,Male,<=50K
25,13,Adm-clerical,Female,<=50K
71,14,Other-service,Female,<=50K
21,9,Machine-op-inspct,Female,<=50K
69,7,?,Male,<=50K
48,12,Machine-op-inspct,Male,<=50K
34,9,Machine-op-inspct,Female,<=50K
33,10,Handlers-cleaners,Male,<=50K
56,3,Other-service,Male,<=50K
40,14,Prof-specialty,Male,<=50K
28,9,Other-service,Male,<=50K
42,14,Sales,Male,<=50K
19,10,?,Female,<=50K
28,9,Adm-clerical,Female,<=50K
40,6,Machine-op-inspct,Female,<=50K
23,10,Machine-op-inspct,Male,<=50K
46,9,?,Female,>50K
39,14,Sales,Male,>50K
45,9,Handlers-cleaners,Female,<=50K
21,10,?,Female,<=50K
50,10,Sales,Female,<=50K
33,9,Adm-clerical,Male,<=50K
34,7,Machine-op-inspct,Female,<=50K
55,9,Transport-moving,Male,<=50K
62,9,Adm-clerical,Female,<=50K
31,13,Sales,Male,<=50K
35,5,Craft-repair,Male,<=50K
30,9,Craft-repair,Male,<=50K
57,10,Sales,Male,>50K
51,9,Transport-moving,Male,<=50K
37,13,Prof-specialty,Male,>50K
58,4,Transport-moving,Male,<=50K
39,13,Exec-managerial,Female,>50K
34,10,Machine-op-inspct,Male,>50K
45,9,Adm-clerical,Female,<=50K
19,10,?,Male,<=50K
36,14,Prof-specialty,Male,>50K
56,9,Adm-clerical,Female,<=50K
19,10,?,Female,<=50K
37,10,Handlers-cleaners,Male,>50K
60,9,Other-service,Male,<=50K
56,9,Craft-repair,Male,>50K
34,13,Prof-specialty,Female,<=50K
23,10,?,Female,<=50K
19,9,Farming-fishing,Male,<=50K
37,9,Exec-managerial,Female,<=50K
58,13,Exec-managerial,Male,>50K
33,7,Adm-clerical,Female,<=50K
39,13,Exec-managerial,Male,>50K
26,13,Prof-specialty,Female,<=50K
22,11,Tech-support,Female,<=50K
32,14,Adm-clerical,Male,<=50K
17,7,Sales,Male,<=50K
57,10,?,Female,<=50K
68,4,Other-service,Female,<=50K
30,9,Farming-fishing,Male,<=50K
19,10,Adm-clerical,Female,<=50K
51,9,Prof-specialty,Male,<=50K
19,10,Adm-clerical,Male,<=50K
47,9,Craft-repair,Male,<=50K
30,10,Craft-repair,Male,>50K
26,9,Machine-op-inspct,Male,<=50K
41,13,Prof-specialty,Male,<=50K
25,10,Adm-clerical,Male,<=50K
62,5,Other-service,Male,<=50K
23,14,Prof-specialty,Male,<=50K
26,13,?,Female,<=50K
30,13,Sales,Female,<=50K
48,9,Handlers-cleaners,Male,<=50K
20,9,Other-service,Male,<=50K
51,10,Exec-managerial,Female,>50K
19,10,Handlers-cleaners,Male,<=50K
31,9,Machine-op-inspct,Male,<=50K
21,10,?,Female,<=50K
40,9,Sales,Male,<=50K
30,7,Farming-fishing,Male,<=50K
57,5,Craft-repair,Male,>50K
18,7,Sales,Male,<=50K
54,9,Craft-repair,Male,>50K
32,9,Machine-op-inspct,Male,<=50K
52,14,Prof-specialty,Male,<=50K
27,9,Machine-op-inspct,Female,<=50K
45,13,Exec-managerial,Male,<=50K
18,10,Other-service,Male,<=50K
37,9,Craft-repair,Male,<=50K
52,9,Machine-op-inspct,Male,>50K
59,5,Other-service,Male,<=50K
27,11,Machine-op-inspct,Male,<=50K
43,9,Machine-op-inspct,Male,<=50K
56,10,Craft-repair,Male,>50K
44,10,Farming-fishing,Male,<=50K
37,11,Craft-repair,Male,<=50K
48,9,Other-service,Female,<=50K
58,13,Exec-managerial,Male,<=50K
29,9,Craft-repair,Male,<=50K
37,12,Sales,Male,<=50K
35,15,Prof-specialty,Male,>50K
36,11,Craft-repair,Male,<=50K
52,9,Adm-clerical,Male,<=50K
30,9,Transport-moving,Male,<=50K
22,5,Craft-repair,Male,<=50K
55,12,Sales,Male,<=50K
33,9,Handlers-cleaners,Male,<=50K
46,10,Sales,Male,<=50K
64,7,Tech-support,Female,<=50K
28,6,Craft-repair,Male,<=50K
19,9,Adm-clerical,Female,<=50K
36,9,Adm-clerical,Male,<=50K
43,13,Craft-repair,Male,>50K
39,16,Adm-clerical,Male,<=50K
56,13,Exec-managerial,Male,>50K
24,10,Protective-serv,Male,<=50K
40,9,Sales,Male,<=50K
45,12,Exec-managerial,Male,>50K
56,14,Prof-specialty,Female,<=50K
46,9,Craft-repair,Female,<=50K
35,13,Prof-specialty,Female,<=50K
36,15,Prof-specialty,Male,>50K
50,15,Prof-specialty,Male,>50K
61,4,Other-service,Female,<=50K
63,10,Prof-specialty,Male,<=50K
41,11,Exec-managerial,Male,<=50K
48,9,Machine-op-inspct,Male,<=50K
45,9,Sales,Female,<=50K
24,9,Machine-op-inspct,Male,<=50K
34,10,Prof-specialty,Male,>50K
27,13,Sales,Female,<=50K
26,11,Craft-repair,Male,<=50K
27,9,Handlers-cleaners,Male,<=50K
55,11,Exec-managerial,Male,<=50K
38,9,Exec-managerial,Male,>50K
31,9,Adm-clerical,Female,>50K
51,12,Sales,Male,>50K
56,8,Prof-specialty,Male,>50K
39,12,Machine-op-inspct,Male,<=50K
50,10,Craft-repair,Male,>50K
21,9,Protective-serv,Male,<=50K
37,10,Machine-op-inspct,Male,<=50K
34,6,?,Male,<=50K
18,8,Adm-clerical,Female,<=50K
38,9,Machine-op-inspct,Male,>50K
19,9,Adm-clerical,Male,<=50K
46,9,Craft-repair,Male,<=50K
19,10,Sales,Female,<=50K
22,10,Sales,Female,<=50K
38,9,Craft-repair,Male,<=50K
83,9,Exec-managerial,Male,<=50K
34,10,Tech-support,Male,>50K
38,9,Craft-repair,Male,<=50K
33,10,Adm-clerical,Female,<=50K
38,9,Craft-repair,Male,<=50K
25,10,Other-service,Male,<=50K
38,9,Tech-support,Male,<=50K
52,13,Exec-managerial,Male,>50K
33,14,Prof-specialty,Male,<=50K
17,7,Other-service,Female,<=50K
52,9,Adm-clerical,Female,<=50K
25,13,Prof-specialty,Female,<=50K
17,5,Other-service,Male,<=50K
22,9,Other-service,Male,<=50K
22,9,Handlers-cleaners,Male,<=50K
58,9,Machine-op-inspct,Female,<=50K
39,10,Sales,Female,<=50K
59,10,Other-service,Female,<=50K
61,9,Adm-clerical,Male,<=50K
32,11,Craft-repair,Male,<=50K
50,13,Exec-managerial,Male,>50K
51,9,Craft-repair,Male,<=50K
43,13,Other-service,Female,<=50K
20,10,Craft-repair,Male,<=50K
38,13,Exec-managerial,Male,<=50K
44,11,Craft-repair,Male,>50K
28,11,Sales,Male,<=50K
50,14,Prof-specialty,Female,<=50K
53,16,Prof-specialty,Male,<=50K
42,13,Sales,Male,<=50K
47,14,Prof-specialty,Male,<=50K
39,9,Adm-clerical,Female,>50K
38,9,Farming-fishing,Male,<=50K
34,13,Prof-specialty,Male,<=50K
40,10,Prof-specialty,Female,<=50K
63,10,Sales,Female,<=50K
53,10,Exec-managerial,Female,>50K
43,11,Prof-specialty,Male,<=50K
68,9,Exec-managerial,Female,>50K
22,4,?,Female,<=50K
46,13,Prof-specialty,Male,<=50K
57,9,Adm-clerical,Female,<=50K
38,9,Adm-clerical,Female,<=50K
66,14,Sales,Male,<=50K
29,12,Sales,Female,<=50K
38,9,Prof-specialty,Male,<=50K
35,7,Priv-house-serv,Female,<=50K
30,13,Prof-specialty,Female,<=50K
39,9,Adm-clerical,Female,<=50K
31,14,Prof-specialty,Male,<=50K
50,9,Machine-op-inspct,Male,<=50K
30,9,Craft-repair,Male,<=50K
25,13,Sales,Female,<=50K
24,13,Priv-house-serv,Female,<=50K
45,13,Adm-clerical,Male,<=50K
64,3,Other-service,Female,<=50K
61,8,Other-service,Female,<=50K
42,11,Tech-support,Female,<=50K
28,3,Machine-op-inspct,Male,<=50K
53,9,Handlers-cleaners,Male,<=50K
33,7,Handlers-cleaners,Male,<=50K
34,14,Prof-specialty,Male,<=50K
41,10,Other-service,Male,<=50K
46,12,Prof-specialty,Female,<=50K
32,9,Sales,Female,<=50K
41,9,Transport-moving,Male,<=50K
30,13,Prof-specialty,Male,<=50K
54,13,Exec-managerial,Male,<=50K
33,9,Other-service,Male,<=50K
20,9,?,Male,<=50K
34,13,Exec-managerial,Female,<=50K
20,10,Sales,Male,<=50K
17,9,?,Male,<=50K
45,10,Adm-clerical,Female,<=50K
21,9,Other-service,Male,<=50K
25,13,Prof-specialty,Male,<=50K
38,9,Craft-repair,Male,<=50K
17,7,Craft-repair,Female,<=50K
35,9,Sales,Female,<=50K
38,13,Craft-repair,Male,<=50K
48,12,Protective-serv,Male,>50K
25,9,Other-service,Male,<=50K
57,14,Exec-managerial,Male,<=50K
32,13,Exec-managerial,Female,>50K
39,13,Prof-specialty,Male,<=50K
23,13,Adm-clerical,Female,<=50K
21,9,Handlers-cleaners,Male,<=50K
47,9,Adm-clerical,Female,<=50K
25,4,Machine-op-inspct,Female,<=50K
18,7,?,Female,<=50K
19,9,Other-service,Female,<=50K
24,9,Craft-repair,Male,<=50K
32,9,Transport-moving,Male,<=50K
28,11,Craft-repair,Male,<=50K
40,13,Exec-managerial,Male,>50K
21,10,Prof-specialty,Male,<=50K
45,13,Sales,Male,>50K
17,8,?,Female,<=50K
55,6,Transport-moving,Male,<=50K
42,10,Adm-clerical,Male,<=50K
49,9,Adm-clerical,Male,<=50K
38,9,Handlers-cleaners,Male,<=50K
50,13,Exec-managerial,Male,<=50K
47,9,Machine-op-inspct,Male,>50K
43,13,Exec-managerial,Female,<=50K
39,13,Sales,Male,>50K
42,9,Transport-moving,Male,<=50K
32,9,Craft-repair,Female,<=50K
55,9,Adm-clerical,Female,<=50K
37,9,Machine-op-inspct,Male,<=50K
59,9,Adm-clerical,Female,<=50K
56,7,Transport-moving,Male,<=50K
33,8,Craft-repair,Male,<=50K
35,13,Tech-support,Male,>50K
44,9,Other-service,Male,<=50K
57,9,Exec-managerial,Male,>50K
31,10,Exec-managerial,Female,<=50K
18,7,Sales,Female,<=50K
43,9,Craft-repair,Male,<=50K
33,9,Craft-repair,Male,<=50K
18,10,Adm-clerical,Male,<=50K
47,13,Adm-clerical,Male,<=50K
53,9,Other-service,Female,<=50K
59,11,Exec-managerial,Male,>50K
35,14,Prof-specialty,Male,<=50K
49,6,Exec-managerial,Male,<=50K
26,12,Craft-repair,Male,<=50K
25,9,Handlers-cleaners,Male,<=50K
36,14,Prof-specialty,Female,<=50K
29,9,Exec-managerial,Female,<=50K
52,6,Other-service,Female,<=50K
50,13,Sales,Male,<=50K
22,13,Exec-managerial,Female,<=50K
44,14,Exec-managerial,Female,<=50K
32,11,Handlers-cleaners,Male,>50K
49,9,Adm-clerical,Female,<=50K
31,2,Farming-fishing,Male,<=50K
33,9,Other-service,Male,<=50K
50,9,Sales,Female,<=50K
62,9,?,Male,<=50K
46,9,?,Female,<=50K
49,9,Exec-managerial,Female,<=50K
22,9,Sales,Female,<=50K
43,13,Exec-managerial,Male,>50K
58,10,Prof-specialty,Male,<=50K
21,7,Other-service,Male,<=50K
67,4,Other-service,Female,<=50K
39,7,Transport-moving,Male,<=50K
52,11,Farming-fishing,Female,<=50K
25,13,Prof-specialty,Male,<=50K
27,10,Exec-managerial,Male,>50K
18,7,Sales,Female,<=50K
41,9,Transport-moving,Male,>50K
59,16,Prof-specialty,Male,<=50K
23,12,Other-service,Male,<=50K
42,9,Other-service,Female,<=50K
54,15,Prof-specialty,Male,>50K
39,9,Craft-repair,Male,<=50K
57,5,Other-service,Male,<=50K
51,6,Other-service,Female,<=50K
31,4,Craft-repair,Male,<=50K
24,10,Adm-clerical,Female,<=50K
35,10,Craft-repair,Male,<=50K
26,13,Exec-managerial,Female,<=50K
42,16,Prof-specialty,Male,>50K
31,9,Craft-repair,Male,<=50K
46,13,Transport-moving,Male,>50K
38,13,Exec-managerial,Male,<=50K
51,13,Farming-fishing,Male,<=50K
27,9,Machine-op-inspct,Male,<=50K
33,13,?,Male,<=50K
22,10,Transport-moving,Male,>50K
72,9,?,Male,<=50K
25,13,Handlers-cleaners,Male,<=50K
58,13,Exec-managerial,Male,>50K
23,10,Prof-specialty,Male,<=50K
63,3,Other-service,Female,<=50K
23,5,Other-service,Male,<=50K
75,1,Priv-house-serv,Female,<=50K
52,10,Sales,Female,<=50K
69,9,Sales,Male,<=50K
52,16,Prof-specialty,Male,>50K
40,9,Adm-clerical,Female,<=50K
34,16,Prof-specialty,Male,>50K
21,10,Prof-specialty,Female,<=50K
30,13,Prof-specialty,Female,<=50K
21,10,Adm-clerical,Female,<=50K
44,9,Machine-op-inspct,Male,<=50K
40,9,Adm-clerical,Female,<=50K
33,9,Protective-serv,Male,<=50K
22,9,Craft-repair,Male,<=50K
23,9,Exec-managerial,Male,<=50K
75,10,Craft-repair,Male,<=50K
55,7,Handlers-cleaners,Female,<=50K
24,10,?,Male,<=50K
31,9,Other-service,Male,<=50K
49,9,Adm-clerical,Male,>50K
26,13,Prof-specialty,Female,<=50K
28,10,Adm-clerical,Female,<=50K
79,9,?,Male,>50K
51,9,Other-service,Female,<=50K
44,16,Prof-specialty,Male,<=50K
24,13,Exec-managerial,Male,<=50K
46,10,Exec-managerial,Male,>50K
36,9,Other-service,Female,<=50K
23,8,Other-service,Female,<=50K
25,4,Handlers-cleaners,Male,<=50K
48,10,Sales,Male,<=50K
18,7,Other-service,Female,<=50K
25,9,Craft-repair,Male,<=50K
33,9,Adm-clerical,Male,<=50K
42,9,Other-service,Female,<=50K
22,10,Adm-clerical,Female,<=50K
36,13,Prof-specialty,Male,>50K
33,9,Handlers-cleaners,Male,<=50K
34,9,Exec-managerial,Male,<=50K
33,14,Prof-specialty,Male,<=50K
62,15,Prof-specialty,Male,>50K
30,10,Exec-managerial,Female,<=50K
22,10,Adm-clerical,Female,<=50K
34,11,Craft-repair,Male,<=50K
43,9,Machine-op-inspct,Female,<=50K
25,13,Craft-repair,Male,<=50K
35,9,Other-service,Female,<=50K
28,12,Other-service,Female,<=50K
28,10,Sales,Female,<=50K
25,9,Handlers-cleaners,Female,<=50K
40,9,Craft-repair,Male,>50K
35,5,Craft-repair,Male,<=50K
48,4,Farming-fishing,Male,<=50K
31,13,Adm-clerical,Female,>50K
36,12,Craft-repair,Male,<=50K
39,10,Machine-op-inspct,Male,<=50K
24,9,Other-service,Female,<=50K
32,13,Prof-specialty,Male,<=50K
46,1,Machine-op-inspct,Female,<=50K
19,9,Sales,Male,<=50K
30,10,Tech-support,Male,<=50K
35,11,Craft-repair,Male,<=50K
23,13,?,Male,<=50K
33,9,Transport-moving,Male,<=50K
25,9,Craft-repair,Male,<=50K
64,9,Other-service,Male,>50K
18,9,Other-service,Female,<=50K
59,7,Craft-repair,Male,<=50K
45,9,Protective-serv,Female,<=50K
30,16,Prof-specialty,Female,<=50K
24,3,Machine-op-inspct,Female,<=50K
22,9,Other-service,Female,<=50K
49,10,Craft-repair,Male,>50K
35,8,Machine-op-inspct,Male,<=50K
18,8,Sales,Female,<=50K
35,10,Handlers-cleaners,Male,<=50K
27,9,Exec-managerial,Male,<=50K
28,13,Craft-repair,Male,<=50K
21,10,?,Male,<=50K
26,10,Other-service,Female,<=50K
39,9,Machine-op-inspct,Male,<=50K
40,13,Craft-repair,Male,<=50K
34,14,Exec-managerial,Female,<=50K
34,12,Adm-clerical,Male,<=50K
66,10,Exec-managerial,Male,<=50K
40,9,Transport-moving,Male,<=50K
59,4,Craft-repair,Male,<=50K
28,14,?,Female,<=50K
47,9,Machine-op-inspct,Male,>50K
33,13,Prof-specialty,Male,>50K
18,7,Other-service,Male,<=50K
22,10,Adm-clerical,Male,<=50K
40,13,Protective-serv,Male,>50K
68,9,?,Male,<=50K
45,4,Craft-repair,Male,<=50K
23,7,Adm-clerical,Male,<=50K
40,13,Sales,Male,>50K
23,10,Handlers-cleaners,Male,<=50K
51,9,Craft-repair,Male,<=50K
53,9,Farming-fishing,Male,<=50K
24,13,Tech-support,Male,<=50K
53,13,Exec-managerial,Male,<=50K
49,16,Prof-specialty,Male,<=50K
34,9,Craft-repair,Male,<=50K
37,9,Craft-repair,Male,<=50K
40,11,Craft-repair,Male,<=50K
23,10,Prof-specialty,Female,<=50K
53,13,Exec-managerial,Female,>50K
42,10,Transport-moving,Male,>50K
32,14,Exec-managerial,Female,<=50K
33,9,Adm-clerical,Female,<=50K
59,9,Craft-repair,Male,<=50K
36,10,Machine-op-inspct,Male,<=50K
37,15,Prof-specialty,Male,>50K
31,10,Sales,Male,<=50K
46,13,Protective-serv,Male,<=50K
44,13,Prof-specialty,Female,<=50K
29,9,Farming-fishing,Male,<=50K
39,10,Exec-managerial,Male,<=50K
62,9,Farming-fishing,Male,<=50K
48,14,Exec-managerial,Female,>50K
42,9,Exec-managerial,Female,<=50K
60,14,Prof-specialty,Male,>50K
35,13,Exec-managerial,Female,<=50K
39,10,Machine-op-inspct,Male,<=50K
34,12,Adm-clerical,Female,<=50K
22,10,Adm-clerical,Male,<=50K
18,9,?,Male,<=50K
44,11,Craft-repair,Male,>50K
44,9,Adm-clerical,Female,<=50K
21,9,Machine-op-inspct,Male,<=50K
49,11,Sales,Male,<=50K
52,7,Handlers-cleaners,Male,<=50K
23,13,Prof-specialty,Male,<=50K
54,9,Craft-repair,Male,<=50K
31,9,Other-service,Female,<=50K
30,14,Adm-clerical,Female,<=50K
21,10,Sales,Male,<=50K
38,13,Protective-serv,Male,>50K
51,10,Transport-moving,Male,>50K
34,16,Prof-specialty,Male,>50K
22,13,Exec-managerial,Female,<=50K
20,10,?,Female,<=50K
26,10,Other-service,Female,<=50K
41,10,Craft-repair,Male,>50K
35,13,Sales,Male,>50K
27,10,Transport-moving,Male,<=50K
65,10,Protective-serv,Male,<=50K
31,7,Farming-fishing,Male,<=50K
45,15,Prof-specialty,Male,>50K
37,12,Transport-moving,Male,>50K
47,12,Exec-managerial,Male,>50K
33,9,Prof-specialty,Male,<=50K
40,6,Craft-repair,Male,<=50K
38,10,Craft-repair,Male,>50K
21,10,Sales,Male,<=50K
40,9,Adm-clerical,Male,<=50K
33,9,Transport-moving,Male,<=50K
29,10,Tech-support,Male,<=50K
41,10,Transport-moving,Male,<=50K
20,10,?,Female,<=50K
20,10,Exec-managerial,Male,<=50K
34,6,Farming-fishing,Male,<=50K
46,9,Craft-repair,Male,>50K
40,11,Prof-specialty,Male,>50K
59,10,Exec-managerial,Male,>50K
23,9,Handlers-cleaners,Male,<=50K
23,10,Adm-clerical,Male,<=50K
47,10,Craft-repair,Male,<=50K
31,13,Other-service,Male,>50K
42,10,Handlers-cleaners,Male,>50K
46,9,Prof-specialty,Female,<=50K
29,9,Machine-op-inspct,Male,<=50K
21,9,Adm-clerical,Male,<=50K
55,9,Craft-repair,Male,>50K
38,11,Tech-support,Female,<=50K
44,14,Exec-managerial,Male,<=50K
61,10,Exec-managerial,Male,>50K
38,13,Exec-managerial,Male,<=50K
50,13,Prof-specialty,Male,>50K
53,14,Prof-specialty,Male,>50K
37,9,Machine-op-inspct,Male,>50K
49,14,Exec-managerial,Male,>50K
30,10,Machine-op-inspct,Male,>50K
19,11,Prof-specialty,Female,<=50K
59,9,Prof-specialty,Male,<=50K
43,13,Exec-managerial,Male,<=50K
29,13,Prof-specialty,Male,<=50K
49,15,Prof-specialty,Male,<=50K
36,9,Transport-moving,Male,<=50K
18,10,Sales,Female,<=50K
60,10,Sales,Female,<=50K
43,9,Adm-clerical,Female,<=50K
42,9,Other-service,Female,<=50K
41,9,Sales,Male,<=50K
31,13,Adm-clerical,Female,<=50K
20,10,Handlers-cleaners,Male,<=50K
37,14,Exec-managerial,Male,>50K
51,10,Craft-repair,Male,<=50K
24,11,Sales,Female,<=50K
21,10,Adm-clerical,Female,<=50K
21,9,Sales,Male,<=50K
20,10,?,Female,<=50K
35,9,Adm-clerical,Female,<=50K
30,10,Craft-repair,Male,<=50K
44,9,Craft-repair,Male,<=50K
45,13,Craft-repair,Male,>50K
42,6,Exec-managerial,Male,<=50K
36,9,?,Female,<=50K
32,13,Exec-managerial,Female,<=50K
33,9,Handlers-cleaners,Male,<=50K
27,5,Craft-repair,Male,<=50K
17,6,Other-service,Female,<=50K
45,9,Adm-clerical,Female,<=50K
41,13,Prof-specialty,Male,<=50K
19,10,Machine-op-inspct,Female,<=50K
45,11,Other-service,Female,<=50K
